id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47345492,Home in Lorne · ★4.0 · 3 bedrooms · 5 beds · 2 baths,98384524,Smyth Real Estate,,Surf Coast,-38.52712,143.97748,Entire home/apt,550,2,9,2023-05-20,0.25,30,303,2,
47346918,Villa in Port Fairy · ★4.83 · 3 bedrooms · 5 beds · 2 baths,34420615,Theodora,,Moyne,-38.38933,142.21876,Entire home/apt,456,1,107,2023-12-21,3.05,4,226,36,
47360222,Villa in Port Fairy · ★4.71 · 2 bedrooms · 3 beds · 1 bath,34420615,Theodora,,Moyne,-38.38749301584814,142.21832110291385,Entire home/apt,346,1,73,2023-12-19,2.11,4,224,36,
47361152,Home in Port Campbell · ★4.70 · 4 bedrooms · 5 beds · 2 baths,158373639,Jayde,,Corangamite,-38.61824,142.99654,Entire home/apt,1032,1,77,2023-12-20,2.15,17,320,36,
47361375,Villa in Port Fairy · ★4.84 · 2 bedrooms · 4 beds · 1 bath,34420615,Theodora,,Moyne,-38.389454373023874,142.2187044265779,Entire home/apt,348,1,67,2023-12-11,1.91,4,235,22,
47361923,Rental unit in Apollo Bay · ★4.50 · 3 bedrooms · 4 beds · 2 baths,12300572,Warrick,,Colac Otway,-38.76029,143.67318,Entire home/apt,,2,4,2022-01-09,0.11,8,0,0,
47363595,Home in Warrnambool · ★5.0 · 4 bedrooms · 5 beds · 2 baths,212360831,Jason,,Warrnambool,-38.40321,142.53221,Entire home/apt,,2,4,2021-12-24,0.11,1,0,0,
47377488,Rental unit in Apollo Bay · ★4.92 · 1 bedroom · 1 bed · 1 bath,382474804,Ingrid And Peter,,Colac Otway,-38.7547,143.66878,Entire home/apt,300,2,163,2023-12-23,4.72,1,207,55,
47379585,Bus in Torquay · ★5.0 · 1 bedroom · 1 bed · 1 bath,46211235,Micha,,Surf Coast,-38.31454,144.34264,Entire home/apt,,1,7,2021-01-22,0.19,1,0,0,
47381429,Rental unit in Torquay · ★4.80 · 2 bedrooms · 3 beds · 1 bath,48712261,Agnese,,Surf Coast,-38.32863,144.31963,Entire home/apt,,2,5,2021-01-30,0.14,1,0,0,
47392450,Home in Aireys Inlet · ★5.0 · 3 bedrooms · 4 beds · 1 bath,15785687,Melanie,,Surf Coast,-38.45612,144.11632,Entire home/apt,,3,12,2023-01-24,0.34,1,0,4,
47394558,Cottage in Warrnambool · ★4.91 · 3 bedrooms · 4 beds · 1 bath,206335183,Cassandra,,Warrnambool,-38.38458,142.48984,Entire home/apt,191,1,140,2023-11-25,3.88,1,0,49,
47396176,Farm stay in Codrington · ★4.97 · 1 bedroom · 4 beds · 1 bath,16881146,Gaye,,Moyne,-38.22829,141.975,Entire home/apt,128,2,93,2023-12-21,2.59,1,330,41,
47397629,Home in Torquay · ★4.72 · 3 bedrooms · 6 beds · 2 baths,436105044,Airready,,Surf Coast,-38.32147,144.3258,Entire home/apt,510,2,46,2023-12-03,1.27,67,0,11,
47411351,Home in Anglesea · ★4.92 · 5 bedrooms · 8 beds · 2.5 baths,376349746,Sarah,,Surf Coast,-38.42604,144.17472,Entire home/apt,1043,2,12,2023-11-18,0.35,1,62,3,
47412665,Home in Torquay · ★4.83 · 4 bedrooms · 4 beds · 3 baths,167860484,Amanda,,Surf Coast,-38.3344,144.31631,Entire home/apt,690,1,84,2023-12-24,2.41,1,209,25,
47415861,Hotel in Geelong · ★4.52 · 1 bedroom · 1 bed · 2 shared baths,168066985,Nicholas,,Greater Geelong,-38.14976,144.36133,Private room,64,2,25,2023-12-07,0.75,42,163,5,
47416024,Hotel in Geelong · ★4.37 · 1 bedroom · 1 bed · 2 shared baths,168066985,Nicholas,,Greater Geelong,-38.15128,144.3635,Private room,66,2,35,2023-06-11,0.97,42,252,15,
47429120,Home in Anglesea · ★4.82 · 2 bedrooms · 2 beds · 1 bath,35602626,Jasmin,,Surf Coast,-38.41516,144.17152,Entire home/apt,,1,11,2023-04-23,0.92,1,0,11,
47432342,Home in Armstrong Creek · ★4.85 · 4 bedrooms · 5 beds · 2 baths,87218811,Brent & Kristy-Lee,,Greater Geelong,-38.2398,144.34377,Entire home/apt,814,2,13,2023-03-19,0.36,1,154,5,
47437296,Rental unit in Warrnambool · ★4.80 · 2 bedrooms · 3 beds · 1 bath,382944676,Heather,,Warrnambool,-38.37593,142.49986,Entire home/apt,220,2,25,2023-05-05,0.69,1,87,6,
47449810,Home in Port Fairy · ★4.83 · 3 bedrooms · 4 beds · 2 baths,149491738,Hearns Accommodation,,Moyne,-38.39218,142.21811,Entire home/apt,381,1,6,2023-12-02,0.20,97,141,3,
47453514,Guest suite in Jan Juc · ★4.86 · 1 bedroom · 1 bed · 1 bath,27122226,Rebecca,,Surf Coast,-38.34349,144.29812,Entire home/apt,124,2,81,2023-12-10,2.33,1,8,25,
47455509,Serviced apartment in Port Campbell · ★4.98 · 2 bedrooms · 2 beds · 2 baths,212383408,Sue,,Corangamite,-38.61805,143.00076,Entire home/apt,280,1,123,2023-12-21,3.46,3,120,63,
47456651,Serviced apartment in Port Campbell · ★4.94 · 1 bedroom · 1 bed · 1 bath,212383408,Sue,,Corangamite,-38.61959,142.99915,Entire home/apt,253,1,90,2023-12-22,2.53,3,128,30,
47456811,Serviced apartment in Port Campbell · ★4.99 · 2 bedrooms · 2 beds · 2 baths,212383408,Sue,,Corangamite,-38.61875,143.00083,Entire home/apt,288,1,151,2023-12-19,4.25,3,109,68,
47459790,Home in Anglesea · ★5.0 · 3 bedrooms · 5 beds · 2 baths,382912788,Wendy,,Surf Coast,-38.42322,144.1745,Entire home/apt,500,2,9,2023-11-11,0.26,1,112,3,
47479213,Tent in Princetown · ★4.68 · 1 bedroom · 2 beds · 1 private bath,18494898,Carolyn,,Corangamite,-38.69329,143.14811,Private room,215,1,38,2023-11-18,1.57,8,54,20,
47497564,Rental unit in Marengo · ★4.68 · 3 bedrooms · 3 beds · 2 baths,153157413,Rita,,Colac Otway,-38.7791,143.66327,Entire home/apt,500,2,22,2023-05-21,0.64,1,21,4,
47502092,Home in Torquay · 3 bedrooms · 3 beds · 2 baths,1359923,Sarah,,Surf Coast,-38.31236,144.32799,Entire home/apt,,4,1,2021-04-06,0.03,1,0,0,
47519804,Home in Queenscliff · ★4.75 · 3 bedrooms · 4 beds · 1 bath,98096620,Kerleys Coastal Holidays,,Queenscliffe,-38.26496,144.66377,Entire home/apt,374,2,8,2022-11-13,0.23,96,168,0,
47519855,Home in Port Fairy · ★5.0 · 1 bedroom · 1 bed · 1 bath,44160288,Port Fairy Retreats,,Moyne,-38.39089,142.22072,Entire home/apt,334,2,14,2023-09-19,0.42,3,240,3,
47520205,Farm stay in Grassmere · ★4.98 · 1 bedroom · 1 bed · 1 bath,168526950,Louise,,Moyne,-38.29807,142.4992,Entire home/apt,140,2,117,2023-12-09,3.29,1,142,36,
47538908,Home in Port Fairy · ★5.0 · 3 bedrooms · 3 beds · 2 baths,30185263,Debbie,,Moyne,-38.38108,142.23953,Entire home/apt,450,5,10,2023-04-09,0.30,1,2,1,
47550252,Bungalow in Apollo Bay · ★4.95 · 7 bedrooms · 11 beds · 3 baths,150081290,Chris & Rob,,Colac Otway,-38.76095,143.66591,Entire home/apt,590,2,83,2023-12-23,2.52,2,134,35,
47552005,Home in Queenscliff · 2 bedrooms · 3 beds · 1 shared bath,162874157,Joel,,Queenscliffe,-38.26814,144.65929,Private room,246,1,0,,,2,324,0,
47552093,Cabin in Apollo Bay · ★4.71 · 2 bedrooms · 5 beds · 1 bath,383853145,Tanya,,Colac Otway,-38.74112,143.67517,Entire home/apt,350,3,7,2023-04-24,0.28,1,292,4,
47567500,Home in Kennett River · ★4.64 · 4 bedrooms · 9 beds · 2.5 baths,79207510,Ian,,Colac Otway,-38.66641,143.85988,Entire home/apt,500,3,28,2022-04-25,0.81,2,208,0,
47569051,Home in Torquay · ★5.0 · 4 bedrooms · 6 beds · 3.5 baths,11859291,Regina,,Surf Coast,-38.31854,144.32772,Entire home/apt,818,2,12,2022-12-30,0.36,1,17,1,
47583402,Home in Apollo Bay · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,384137500,Shannon,,Colac Otway,-38.75316,143.66182,Entire home/apt,,2,7,2023-06-11,0.20,1,0,2,
47583854,Bed and breakfast in Portland · ★4.98 · 1 bedroom · 1 bed · 1 private bath,38144740,Nicola,,Glenelg,-38.33962,141.60053,Private room,130,1,47,2023-12-24,1.32,1,311,15,
47584896,Townhouse in Apollo Bay · 4 bedrooms · 5 beds · 2 baths,84586909,Great Ocean Road Holidays,,Colac Otway,-38.76074,143.66942,Entire home/apt,750,2,0,,,587,178,0,
47588374,Train in Rosebrook · ★4.83 · 2 bedrooms · 2 beds · 1 bath,299992712,Sian,,Moyne,-38.35597,142.25262,Entire home/apt,,1,18,2021-05-22,0.52,1,0,0,
47588863,Guesthouse in Birregurra · ★4.95 · 3 bedrooms · 3 beds · 1 bath,186994120,Shanti,,Colac Otway,-38.34185,143.78173,Entire home/apt,,1,59,2022-09-24,1.75,1,0,0,
47705622,Guest suite in Torquay · ★4.95 · 1 bedroom · 1 bed · 1 private bath,4089181,Jill,,Surf Coast,-38.32073,144.32401,Private room,135,1,117,2023-12-25,3.29,1,12,52,
47710566,Guesthouse in Deans Marsh · ★4.98 · 1 bedroom · 1 bed · 1 bath,86050854,Madeleine,,Surf Coast,-38.40614,143.88989,Entire home/apt,190,1,119,2023-12-16,3.32,1,138,32,
47744594,Guesthouse in Leopold · ★4.96 · 1 bedroom · 1 bed · 1 bath,21465808,Raelene,,Greater Geelong,-38.20219,144.46684,Entire home/apt,250,2,67,2023-09-30,1.88,4,30,13,
47751083,Townhouse in Barwon Heads · 3 bedrooms · 4 beds · 2.5 baths,199557481,Susie,,Greater Geelong,-38.27733,144.49037,Entire home/apt,743,2,2,2021-12-30,0.06,1,217,0,
47757041,Guesthouse in Barwon Heads · ★4.85 · 1 bedroom · 1 bed · 1 bath,490722,Sue,,Greater Geelong,-38.26304244995117,144.4890594482422,Entire home/apt,289,2,84,2023-12-20,2.36,3,221,20,
47759647,Farm stay in Paraparap · 5 bedrooms · 6 beds · 3.5 baths,5478952,Liz,,Surf Coast,-38.28251,144.18195,Entire home/apt,,10,2,2022-01-25,0.08,2,0,0,
47761611,Home in Anglesea · 2 bedrooms · 2 beds · 1.5 baths,4941112,Julian,,Surf Coast,-38.40672,144.16955,Entire home/apt,,5,2,2021-04-05,0.06,1,0,0,
47762546,Home in Wye River · ★4.74 · 3 bedrooms · 6 beds · 2 baths,12194827,Fiona,,Colac Otway,-38.630058,143.88858,Entire home/apt,300,2,77,2023-12-13,2.25,1,135,30,
47776698,Hotel in Geelong · ★4.56 · 1 bedroom · 1 bed · 2 shared baths,168066985,Nicholas,,Greater Geelong,-38.14941,144.36273,Private room,60,2,27,2023-10-12,0.76,42,146,9,
47786400,Home in Gellibrand · ★4.70 · 6 bedrooms · 8 beds · 2 baths,385152876,Michael,,Colac Otway,-38.52574,143.52744,Entire home/apt,499,2,33,2023-11-06,0.99,1,157,10,
47788286,Home in Ocean Grove · ★5.0 · 3 bedrooms · 5 beds · 1 bath,29902659,Debbie Regional Escapes,,Greater Geelong,-38.25671,144.52681,Entire home/apt,500,3,4,2023-01-28,0.28,123,356,3,
47792034,Hut in Forrest · ★4.99 · 1 bedroom · 1 bed · 1 bath,385202752,Jennifer,,Colac Otway,-38.52495,143.71416,Entire home/apt,349,2,211,2023-12-19,6.09,1,0,88,
47800974,Home in Skenes Creek · ★4.79 · 2 bedrooms · 3 beds · 1 bath,23012645,Lisa,,Colac Otway,-38.72584,143.70784,Entire home/apt,371,2,177,2023-12-14,5.08,36,340,60,
47803921,Guest suite in Paraparap · ★4.94 · 1 bedroom · 1 bed · 1 bath,5478952,Liz,,Surf Coast,-38.28427,144.18597,Entire home/apt,160,2,52,2023-12-08,1.63,2,130,16,
47810638,Home in Lorne · ★4.96 · 3 bedrooms · 4 beds · 2 baths,371334195,Jess,,Surf Coast,-38.49305,143.94733,Entire home/apt,683,2,55,2023-11-27,1.58,4,152,10,
47818672,Home in Marengo · ★4.0 · 5 bedrooms · 8 beds · 2 baths,104022814,Otway Retreats,,Colac Otway,-38.7708296,143.6626764,Entire home/apt,754,2,3,2023-12-13,3,65,222,3,
47819802,Guesthouse in Torquay · ★5.0 · 3 bedrooms · 3 beds · 2 baths,384774136,Omar,,Surf Coast,-38.31244,144.34484,Entire home/apt,,3,3,2022-04-17,0.09,1,0,0,
47820228,Rental unit in Portland · ★4.81 · 2 bedrooms · 3 beds · 2 baths,119328168,Lou,,Glenelg,-38.3487,141.60634,Entire home/apt,208,1,101,2023-12-08,2.97,4,0,25,
47820742,Home in Beech Forest · ★5.0 · 3 bedrooms · 5 beds · 2 baths,34631963,Emma,,Colac Otway,-38.63154,143.56868,Entire home/apt,,4,19,2023-01-20,0.56,1,0,2,
47848659,Home in Nelson · ★4.79 · 3 bedrooms · 6 beds · 1.5 baths,5542024,Emma,,Glenelg,-38.04096,141.00598,Entire home/apt,195,2,108,2023-12-12,3.17,1,280,38,
47860247,Home in Dutton Way · ★4.67 · 6 bedrooms · 12 beds · 2 baths,385684648,Zane,,Glenelg,-38.29265,141.63312,Entire home/apt,230,1,52,2023-04-15,1.52,1,281,11,
47861650,Home in Torquay · 4 bedrooms · 5 beds · 2 baths,26278987,Laura,,Surf Coast,-38.30926,144.32106,Entire home/apt,500,4,0,,,1,312,0,
47864232,Townhouse in Ocean Grove · ★4.91 · 3 bedrooms · 4 beds · 2 baths,385029095,Katrina,,Greater Geelong,-38.268597,144.519287,Entire home/apt,403,2,108,2023-12-17,3.54,2,163,46,
47872102,Home in Portarlington · ★3.67 · 4 bedrooms · 4 beds · 2 baths,48534685,Rose,,Greater Geelong,-38.12053,144.63618,Entire home/apt,464,1,3,2021-12-30,0.09,3,60,0,
47875175,Home in Torquay · 4 bedrooms · 9 beds · 2 baths,37120056,Kate,,Surf Coast,-38.32603,144.30909,Entire home/apt,,4,1,2022-04-18,0.05,1,0,0,
47877931,Home in Barwon Heads · ★5.0 · 4 bedrooms · 8 beds · 2 baths,76492181,Simon,,Greater Geelong,-38.27256,144.48781,Entire home/apt,450,3,4,2023-04-12,0.12,1,149,1,
47878433,Home in Saint Leonards · ★4.82 · 4 bedrooms · 7 beds · 2.5 baths,393609640,Nerida,,Greater Geelong,-38.16943,144.70467,Entire home/apt,197,2,56,2023-11-25,1.65,1,149,17,
47889711,Cabin in Apollo Bay · ★4.85 · 2 bedrooms · 3 beds · 1 bath,147173112,Caroline,,Colac Otway,-38.73966,143.67608,Entire home/apt,500,2,27,2023-12-25,0.81,1,332,7,
47892103,Tiny home in Point Lonsdale · ★4.93 · 1 bedroom · 1 bed · 1 bath,386052565,Blanche,,Greater Geelong,-38.23653,144.61432,Entire home/apt,475,1,178,2023-12-08,5.35,1,344,66,
47892497,Farm stay in Mount Duneed · ★4.95 · 3 bedrooms · 3 beds · 2 baths,37280470,Kate,,Surf Coast,-38.28472,144.31306,Entire home/apt,1100,2,19,2023-11-06,0.57,3,104,9,
47924668,Home in Belmont · 1 bedroom · 1 bed · 1.5 baths,30338361,Caprice,,Greater Geelong,-38.17938,144.33963,Private room,,1,2,2021-04-16,0.06,2,0,0,
47943553,Home in Apollo Bay · ★4.90 · 4 bedrooms · 5 beds · 3 baths,210260701,Mirjeta,,Colac Otway,-38.75987,143.67035,Entire home/apt,1341,2,70,2023-12-12,2.02,1,351,35,
47943971,Townhouse in Torquay · ★4.94 · 2 bedrooms · 3 beds · 1 bath,22697313,Chantelle And Andrew,,Surf Coast,-38.33139,144.32108,Entire home/apt,282,2,67,2023-12-24,1.91,1,68,10,
47947203,Rental unit in Warrnambool · ★4.70 · 2 bedrooms · 3 beds · 1 bath,143483861,Alison,,Warrnambool,-38.38116,142.48802,Entire home/apt,394,1,46,2023-12-25,1.52,10,53,12,
47947223,Home in Aireys Inlet · ★4.94 · 3 bedrooms · 7 beds · 1.5 baths,211585484,Cate,,Surf Coast,-38.45747,144.11157,Entire home/apt,310,2,36,2023-12-02,1.30,1,59,15,
47956773,Cottage in Breakaway Creek · ★4.88 · 3 bedrooms · 3 beds · 1 bath,157723567,Shelley,,Glenelg,-38.06302,141.79347,Entire home/apt,165,2,42,2023-11-05,1.22,1,3,19,
47958430,Rental unit in Anglesea · ★4.96 · 1 bedroom · 2 beds · 1 bath,231405190,Roderick,,Surf Coast,-38.4064,144.18426,Entire home/apt,135,2,137,2023-12-19,4.06,1,78,46,
47967560,Home in Lorne · ★4.25 · 2 bedrooms · 3 beds · 2 baths,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54835,143.98442,Entire home/apt,341,2,4,2022-04-15,0.16,587,161,0,
47982788,Home in Barwon Heads · 4 bedrooms · 8 beds · 2.5 baths,10840885,Scott,,Greater Geelong,-38.27721,144.49325,Entire home/apt,800,2,0,,,1,205,0,
47999710,Home in Torquay · ★4.84 · 5 bedrooms · 8 beds · 2.5 baths,237469089,Michelle,,Surf Coast,-38.3147,144.32919,Entire home/apt,449,2,38,2023-11-30,1.10,1,129,8,
48019968,Home in Torquay · ★4.86 · 4 bedrooms · 5 beds · 2 baths,182878481,Shannon,,Surf Coast,-38.31257,144.34297,Entire home/apt,,5,7,2023-01-14,0.21,1,0,3,
48020488,Home in Ocean Grove · 4 bedrooms · 4 beds · 2 baths,29018813,Ebony,,Greater Geelong,-38.25647,144.55413,Entire home/apt,,6,0,,,1,0,0,
48047429,Home in Belmont · 2 bedrooms · 2 beds · 1.5 baths,30338361,Caprice,,Greater Geelong,-38.17941,144.3381,Entire home/apt,,3,0,,,2,0,0,
48058308,Home in Torquay · 3 bedrooms · 3 beds · 1 bath,104185163,Thom,,Surf Coast,-38.31895,144.33234,Entire home/apt,,2,0,,,1,0,0,
48062334,Home in Barwon Heads · 4 bedrooms · 4 beds · 3 baths,79223603,Jo,,Greater Geelong,-38.27069,144.48514,Entire home/apt,,7,0,,,1,0,0,
48072033,Home in Anglesea · ★5.0 · 2 bedrooms · 2 beds · 1 bath,89264627,April,,Surf Coast,-38.40739,144.18244,Entire home/apt,418,2,10,2023-01-09,0.30,1,30,1,
48083891,Home in Geelong West · ★4.89 · 2 bedrooms · 2 beds · 2 baths,43722725,Rod,,Greater Geelong,-38.14532,144.35197,Entire home/apt,403,1,61,2023-11-25,1.77,2,164,11,
48094968,Home in Portarlington · ★4.44 · 4 bedrooms · 8 beds · 3 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.11616,144.67945,Entire home/apt,759,2,18,2022-12-28,0.52,153,172,1,
48099721,Home in Ocean Grove · ★4.88 · 4 bedrooms · 5 beds · 3 baths,75322976,Kaye,,Greater Geelong,-38.24096,144.54098,Entire home/apt,,3,8,2022-04-18,0.24,1,0,0,
48099737,Home in Torquay · ★4.83 · 4 bedrooms · 5 beds · 2 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.30456,144.33784,Entire home/apt,598,2,24,2023-11-25,0.70,153,56,5,
48109989,Home in Barwon Heads · 3 bedrooms · 6 beds · 2 baths,29902659,Debbie Regional Escapes,,Greater Geelong,-38.27926,144.4897,Entire home/apt,675,2,2,2023-04-17,0.16,123,284,1,
48111440,Rental unit in Apollo Bay · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,84586909,Great Ocean Road Holidays,,Colac Otway,-38.75197,143.66917,Entire home/apt,294,2,16,2023-11-06,0.62,587,148,3,
48114312,Home in Point Lonsdale · 2 bedrooms · 2 beds · 1 bath,22861425,Rachel,,Queenscliffe,-38.2726,144.61748,Entire home/apt,250,7,2,2021-04-17,0.06,1,1,0,
48136656,Home in Ocean Grove · ★4.92 · 2 bedrooms · 2 beds · 1 bath,82723832,Shelley,,Greater Geelong,-38.25527,144.51011,Entire home/apt,339,2,39,2023-04-10,1.13,2,12,6,
48149737,Home in Lorne · ★4.50 · 3 bedrooms · 3 beds · 1 bath,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53724,143.97165,Entire home/apt,329,2,20,2023-10-21,0.67,587,132,4,
48149951,Rental unit in Torquay · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,388191867,Rod,,Surf Coast,-38.31294,144.34624,Entire home/apt,,2,4,2021-12-29,0.12,1,0,0,
48163196,Home in Warrnambool · ★4.93 · 3 bedrooms · 3 beds · 2 baths,152556393,Mitch,,Warrnambool,-38.38031,142.46752,Entire home/apt,300,2,40,2023-05-01,1.20,1,0,8,
48170495,Home in Portland · ★4.96 · 3 bedrooms · 4 beds · 1 bath,176498048,Stephen And Debra,,Glenelg,-38.33093,141.60751,Entire home/apt,300,2,53,2023-12-21,1.55,1,33,21,
48173217,Home in Peterborough · ★4.92 · 3 bedrooms · 5 beds · 2 baths,20744596,Mellissa,,Moyne,-38.60154,142.86612,Entire home/apt,781,1,86,2023-12-17,2.51,10,257,28,
48173509,Home in Portarlington · ★4.91 · 3 bedrooms · 4 beds · 1 bath,84210272,Jess,,Greater Geelong,-38.11821,144.68558,Entire home/apt,383,2,93,2023-10-01,2.74,1,234,29,
48185563,Hotel in Apollo Bay · ★4.89 · 1 bedroom · 2 beds · 1 shared bath,358729841,Joshua,,Colac Otway,-38.75541,143.668,Private room,532,1,64,2023-12-10,1.84,1,10,26,
48185739,Rental unit in Port Campbell · ★4.63 · 2 bedrooms · 3 beds · 2 baths,360778573,SeaFoam,,Corangamite,-38.61968,142.99431,Entire home/apt,453,1,81,2023-12-12,2.42,11,0,38,
48185898,Home in Lorne · 3 bedrooms · 4 beds · 1 bath,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54485,143.97222,Entire home/apt,424,2,0,,,587,160,0,
48186197,Home in Lorne · ★4.0 · 3 bedrooms · 5 beds · 3 baths,84586909,Great Ocean Road Holidays,,Surf Coast,-38.5404,143.97007,Entire home/apt,341,2,5,2023-10-01,0.23,587,133,2,
48190651,Home in Port Fairy · ★4.71 · 4 bedrooms · 5 beds · 1 bath,5495039,Alice,,Moyne,-38.39009,142.24139,Entire home/apt,514,3,7,2023-04-12,0.21,1,15,1,
48191557,Home in Torquay · ★5.0 · 5 bedrooms · 7 beds · 3.5 baths,388797191,Brooke,,Surf Coast,-38.3093,144.33757,Entire home/apt,999,4,3,2022-04-17,0.09,1,23,0,
48200142,Home in Apollo Bay · ★4.77 · 5 bedrooms · 8 beds · 2 baths,104022814,Otway Retreats,,Colac Otway,-38.74850082,143.66799927,Entire home/apt,1023,2,39,2023-11-25,1.15,65,257,10,
48201849,Home in Barwon Heads · ★5.0 · 2 bedrooms · 3 beds · 1 bath,384443456,Jackie,,Greater Geelong,-38.26918,144.49154,Entire home/apt,300,2,12,2023-11-07,0.37,1,128,1,
48203745,Cottage in Forrest · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,6730006,Sally,,Colac Otway,-38.51818,143.71479,Entire home/apt,220,3,108,2023-12-10,3.29,1,0,32,
48204503,Townhouse in Barwon Heads · ★4.75 · 3 bedrooms · 4 beds · 2 baths,27192016,Getaway Rentals,,Greater Geelong,-38.27531,144.49039,Entire home/apt,576,2,4,2023-01-11,0.12,40,28,1,
48204993,Home in Torquay · ★4.95 · Studio · 4 beds · 2 baths,274163842,Michael,,Surf Coast,-38.30981,144.32959,Entire home/apt,723,2,21,2023-06-11,0.61,1,167,5,
48236928,Townhouse in Torquay · ★4.97 · 2 bedrooms · 4 beds · 2.5 baths,389193821,Tanya,,Surf Coast,-38.3108,144.35103,Entire home/apt,345,2,39,2023-11-19,1.15,2,188,12,
48245952,Home in Portarlington · ★4.67 · 8 bedrooms · 9 beds · 4 baths,48534685,Rose,,Greater Geelong,-38.1197,144.6363,Entire home/apt,1057,1,39,2023-10-21,1.15,3,235,9,
48251737,Townhouse in Warrnambool · 2 bedrooms · 4 beds · 1.5 baths,145750020,Trephina,,Warrnambool,-38.38609,142.48577,Entire home/apt,,1,1,2022-01-14,0.04,1,0,0,
48257374,Rental unit in Torquay · ★4.89 · 4 bedrooms · 6 beds · 2 baths,6229919,Bill,,Surf Coast,-38.33141,144.32602,Entire home/apt,779,2,43,2023-12-09,1.30,1,0,19,
48259044,Cottage in Jan Juc · ★4.87 · 2 bedrooms · 2 beds · 1 bath,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.34789,144.28173,Entire home/apt,534,2,103,2023-12-02,2.99,153,0,34,
48288556,Cottage in Port Fairy · ★4.80 · 2 bedrooms · 2 beds · 1 bath,149491738,Hearns Accommodation,,Moyne,-38.37712,142.15911,Entire home/apt,174,1,10,2023-09-24,0.33,97,172,3,
48291033,Home in Jan Juc · ★4.78 · 3 bedrooms · 4 beds · 2 baths,436105044,Airready,,Surf Coast,-38.33994,144.311,Entire home/apt,634,2,44,2023-12-17,1.29,67,0,10,
48318082,Cottage in Barwon Heads · ★4.98 · 2 bedrooms · 3 beds · 1.5 baths,389703196,Terry,,Greater Geelong,-38.28129,144.48858,Entire home/apt,390,2,97,2023-11-06,2.84,1,145,24,
